Minute,Average of GHI,Average of Temperature
216580,806,31.900000000000002
216590,833,32.2
216600,858,32.6
216610,882,32.9
216620,907,33.1
216630,928,33.4
216640,952,33.7
216650,970,34
216660,986,34.300000000000004
216670,1000,34.5
216680,1013,34.7
216690,1024,34.9
216700,1030,35.2
216710,1037,35.4
216720,1043,35.6
216730,1047,35.7
216740,1049,35.9
216750,1053,36
216760,1051,36.2
216770,1047,36.300000000000004
216780,1042,36.5
216790,1035,36.6
216800,1026,36.7
216810,1015,36.800000000000004
216820,1006,36.800000000000004
216830,992,36.9
216840,977,37
216850,959,37
216860,940,37.1
216870,920,37.1
216880,899,37.1
216890,876,37.1
216900,851,37.1
216910,825,37
216920,797,37
216930,768,36.9
216940,740,36.800000000000004
216950,709,36.800000000000004
216960,677,36.7
216970,644,36.7
216980,611,36.7
216990,576,36.7
217000,541,36.7
217010,505,36.7
217020,470,35.800000000000004
217030,434,35.4
217040,397,35
217050,360,34.6
217060,324,34.2
217070,288,33.800000000000004
217080,252,33.4
217090,216,32.6
217100,181,31.8
217110,147,31
217120,115,30.200000000000003
217130,85,29.400000000000002
217140,57,28.5
217150,34,28.200000000000003
217160,16,27.900000000000002
217170,0,27.6
217180,0,27.3
217190,0,27
217200,0,26.700000000000003
217210,0,26.400000000000002
217220,0,26.1
217230,0,25.8
217240,0,25.5
217250,0,25.200000000000003
217260,0,24.900000000000002
217270,0,24.6
217280,0,24.3
217290,0,23.900000000000002
217300,0,23.6
217310,0,23.3
217320,0,23
217330,0,22.8
217340,0,22.6
217350,0,22.400000000000002
217360,0,22.3
217370,0,22.1
217380,0,21.900000000000002
217390,0,21.900000000000002
217400,0,22
217410,0,22.1
217420,0,22.1
217430,0,22.200000000000003
217440,0,22.200000000000003
217450,0,22.200000000000003
217460,0,22.200000000000003
217470,0,22.200000000000003
217480,0,22.3
217490,0,22.3
217500,0,22.3
217510,0,22.1
217520,0,21.900000000000002
217530,0,21.8
217540,0,21.6
217550,0,21.400000000000002
217560,0,21.3
217570,0,21.1
217580,0,20.900000000000002
217590,0,20.8
217600,0,20.6
217610,0,20.5
217620,0,20.3
217630,0,20.200000000000003
217640,0,20.1
217650,0,20.1
217660,0,20
217670,0,19.900000000000002
217680,0,19.8
217690,0,19.700000000000003
217700,0,19.700000000000003
217710,0,19.6
217720,0,19.6
217730,0,19.5
217740,0,19.5
217750,0,19.900000000000002
217760,0,20.400000000000002
217770,13,20.8
217780,29,21.3
217790,51,21.700000000000003
217800,78,22.1
217810,107,22.8
217820,138,23.5
217830,171,24.1
217840,204,24.8
217850,239,25.400000000000002
217860,275,26.1
217870,311,26.6
217880,347,27.1
217890,383,27.700000000000003
217900,420,28.200000000000003
217910,456,28.8
217920,491,29.3
217930,527,29.700000000000003
217940,562,30
217950,596,30.400000000000002
217960,629,30.8
217970,662,31.1
217980,694,31.5
217990,724,31.8
218000,754,32.1
218010,783,32.300000000000004
218020,811,32.6
218030,837,32.9
218040,862,33.2
218050,885,33.4
218060,907,33.6
218070,928,33.9
218080,947,34.1
218090,964,34.300000000000004
218100,980,34.5
218110,994,34.7
218120,1007,34.9
218130,1018,35.1
218140,1027,35.2
218150,1034,35.4
218160,1040,35.6
218170,1044,35.7
218180,1046,35.800000000000004
218190,1046,36
218200,1041,36.1
218210,1038,36.2
218220,1033,36.4
218230,1026,36.4
218240,1017,36.5
218250,1007,36.6
218260,994,36.7
218270,980,36.800000000000004
218280,965,36.9
218290,948,36.9
218300,926,36.9
218310,906,36.9
218320,884,37
218330,861,37
218340,837,37
218350,811,37
218360,784,36.9
218370,756,36.800000000000004
218380,725,36.800000000000004
218390,695,36.7
218400,661,36.7
218410,629,36.7
218420,596,36.7
218430,562,36.7
218440,528,36.7
218450,493,36.7
218460,457,35.7
218470,421,35.4
218480,386,35
218490,350,34.7
218500,312,34.300000000000004
218510,276,34
218520,241,33.7
218530,206,33
218540,173,32.300000000000004
218550,141,31.6
218560,109,30.900000000000002
218570,80,30.200000000000003
218580,54,29.5
218590,32,29.200000000000003
218600,15,28.900000000000002
218610,0,28.6
218620,0,28.3
218630,0,28
218640,0,27.700000000000003
218650,0,27.5
218660,0,27.3
218670,0,27.1
218680,0,26.900000000000002
218690,0,26.700000000000003
218700,0,26.400000000000002
218710,0,26.200000000000003
218720,0,25.900000000000002
218730,0,25.6
218740,0,25.400000000000002
218750,0,25.1
218760,0,24.8
218770,0,24.5
218780,0,24.3
218790,0,24
218800,0,23.700000000000003
218810,0,23.400000000000002
218820,0,23.200000000000003
218830,0,22.900000000000002
218840,0,22.700000000000003
218850,0,22.5
218860,0,22.3
218870,0,22.1
218880,0,21.8
218890,0,21.700000000000003
218900,0,21.6
218910,0,21.400000000000002
218920,0,21.3
218930,0,21.1
218940,0,21
218950,0,20.900000000000002
218960,0,20.900000000000002
218970,0,20.8
218980,0,20.700000000000003
218990,0,20.700000000000003
219000,0,20.6
219010,0,20.700000000000003
219020,0,20.700000000000003
219030,0,20.700000000000003
219040,0,20.700000000000003
219050,0,20.8
219060,0,20.8
219070,0,20.8
219080,0,20.900000000000002
219090,0,20.900000000000002
219100,0,21
219110,0,21
219120,0,21.1
219130,0,21.1
219140,0,21.200000000000003
219150,0,21.200000000000003
219160,0,21.200000000000003
219170,0,21.3
219180,0,21.3
219190,0,21.5
219200,0,21.8
219210,13,22
219220,30,22.200000000000003
219230,34,22.400000000000002
219240,51,22.6
219250,106,23.1
219260,93,23.6
219270,169,24
219280,142,24.5
219290,54,24.900000000000002
219300,274,25.400000000000002
219310,75,25.8
219320,345,26.3
219330,381,26.700000000000003
219340,418,27.1
219350,453,27.6
219360,489,28
219370,524,28.3
219380,558,28.700000000000003
219390,592,29
219400,437,29.3
219410,485,29.700000000000003
219420,690,30
219430,720,30.3
219440,750,30.6
219450,778,30.900000000000002
219460,806,31.200000000000003
219470,835,31.400000000000002
219480,859,31.700000000000003
219490,883,32
219500,904,32.2
219510,925,32.5
219520,707,32.7
219530,959,32.9
219540,975,33.2
219550,989,33.4
219560,1002,33.6
219570,1013,33.800000000000004
219580,1021,34
219590,1028,34.2
219600,1034,34.300000000000004
219610,1037,34.5
219620,1039,34.6
219630,1040,34.7
219640,1038,34.9
219650,1035,35
219660,1030,35.1
219670,1023,35.2
219680,1014,35.2
219690,1004,35.300000000000004
219700,994,35.4
219710,980,35.4
219720,965,35.5
219730,948,35.5
219740,929,35.5
219750,906,35.5
219760,885,35.5
219770,633,35.5
219780,611,35.5
219790,588,35.4
219800,785,35.300000000000004
219810,757,35.2
219820,563,35.2
219830,537,35.1
219840,666,35
219850,634,35
219860,601,35
219870,567,35
219880,533,35
219890,498,35
219900,463,34.2
219910,427,33.9
219920,391,33.6
219930,355,33.300000000000004
219940,318,33.1
219950,283,32.800000000000004
219960,248,32.5
219970,213,31.900000000000002
219980,179,31.3
219990,146,30.6
220000,115,30
220010,86,29.400000000000002
220020,59,28.8
220030,36,28.400000000000002
220040,17,28.1
220050,0,27.8
220060,0,27.5
220070,0,27.200000000000003
220080,0,26.900000000000002
220090,0,26.700000000000003
220100,0,26.400000000000002
220110,0,26.200000000000003
220120,0,26
220130,0,25.8
220140,0,25.6
220150,0,25.400000000000002
220160,0,25.200000000000003
220170,0,25
220180,0,24.8
220190,0,24.6
220200,0,24.400000000000002
220210,0,24.1
220220,0,23.900000000000002
220230,0,23.700000000000003
220240,0,23.5
220250,0,23.3
220260,0,23.1
220270,0,22.900000000000002
220280,0,22.700000000000003
220290,0,22.5
220300,0,22.400000000000002
220310,0,22.200000000000003
220320,0,22
220330,0,21.8
220340,0,21.700000000000003
220350,0,21.5
220360,0,21.400000000000002
220370,0,21.200000000000003
220380,0,21.1
220390,0,21
220400,0,20.900000000000002
220410,0,20.900000000000002
220420,0,20.8
220430,0,20.8
220440,0,20.700000000000003
220450,0,20.8
220460,0,20.8
220470,0,20.900000000000002
220480,0,20.900000000000002
220490,0,21
220500,0,21
220510,0,21.1
220520,0,21.1
220530,0,21.200000000000003
220540,0,21.200000000000003
220550,0,21.200000000000003
220560,0,21.3
220570,0,21.200000000000003
220580,0,21.1
220590,0,20.900000000000002
220600,0,20.8
220610,0,20.700000000000003
220620,0,20.6
220630,0,20.900000000000002
220640,0,21.200000000000003
220650,13,21.5
220660,30,21.8
220670,52,22.1
220680,78,22.400000000000002
220690,106,22.900000000000002
220700,137,23.400000000000002
220710,169,23.900000000000002
220720,203,24.5
220730,237,25
220740,272,25.5
220750,308,26
220760,343,26.5
220770,379,27
220780,415,27.5
220790,450,28
220800,486,28.5
220810,520,28.900000000000002
220820,557,29.3
220830,590,29.700000000000003
220840,624,30.1
220850,656,30.5
220860,687,30.900000000000002
220870,718,31.200000000000003
220880,749,31.5
220890,778,31.900000000000002
220900,806,32.2
220910,832,32.5
220920,856,32.9
220930,879,33.1
220940,904,33.4
220950,924,33.6
220960,946,33.9
220970,963,34.2
220980,979,34.4
220990,993,34.6
221000,1006,34.800000000000004
221010,1019,35
221020,1028,35.2
221030,1036,35.4
221040,1041,35.6
221050,1045,35.7
221060,1047,35.800000000000004
221070,1047,35.9
221080,1046,36
221090,1042,36.2
221100,1040,36.300000000000004
221110,1033,36.300000000000004
221120,1025,36.4
221130,1014,36.4
221140,997,36.5
221150,983,36.5
221160,968,36.6
221170,951,36.6
221180,932,36.6
221190,912,36.5
221200,890,36.5
221210,867,36.5
221220,843,36.5
221230,817,36.4
221240,790,36.300000000000004
221250,762,36.300000000000004
221260,732,36.2
221270,702,36.1
221280,670,36
221290,638,36
221300,605,36
221310,571,36
221320,536,36
221330,501,36
221340,466,35.1
221350,430,34.7
221360,394,34.4
221370,358,34.1
221380,322,33.800000000000004
221390,286,33.5
221400,250,33.1
221410,215,32.4
221420,181,31.6
221430,148,30.900000000000002
221440,116,30.1
221450,87,29.400000000000002
221460,60,28.6
221470,36,28.3
221480,18,28
221490,0,27.700000000000003
221500,0,27.400000000000002
221510,0,27.1
221520,0,26.8
221530,0,26.6
221540,0,26.400000000000002
221550,0,26.200000000000003
221560,0,26
221570,0,25.8
221580,0,25.6
221590,0,25.400000000000002
221600,0,25.200000000000003
221610,0,25
221620,0,24.8
221630,0,24.6
221640,0,24.400000000000002
221650,0,24.200000000000003
221660,0,24
221670,0,23.8
221680,0,23.6
221690,0,23.400000000000002
221700,0,23.200000000000003
221710,0,23
221720,0,22.8
221730,0,22.700000000000003
221740,0,22.5
221750,0,22.3
221760,0,22.1
221770,0,22
221780,0,21.900000000000002
221790,0,21.8
221800,0,21.700000000000003
221810,0,21.6
221820,0,21.5
221830,0,21.5
221840,0,21.5
221850,0,21.5
221860,0,21.5
221870,0,21.5
221880,0,21.5
221890,0,21.5
221900,0,21.6
221910,0,21.6
221920,0,21.700000000000003
221930,0,21.700000000000003
221940,0,21.8
221950,0,21.6
221960,0,21.5
221970,0,21.400000000000002
221980,0,21.200000000000003
221990,0,21.1
222000,0,21
222010,0,20.8
222020,0,20.6
222030,0,20.400000000000002
222040,0,20.200000000000003
222050,0,20
222060,0,19.8
222070,0,20.200000000000003
222080,0,20.5
222090,13,20.900000000000002
222100,30,21.3
222110,52,21.6
222120,77,22
222130,106,22.6
222140,137,23.1
222150,169,23.700000000000003
222160,202,24.200000000000003
222170,237,24.8
222180,272,25.400000000000002
222190,307,25.900000000000002
222200,343,26.400000000000002
222210,379,26.900000000000002
222220,415,27.400000000000002
222230,451,27.900000000000002
222240,486,28.400000000000002
222250,521,28.8
222260,554,29.200000000000003
222270,588,29.6
222280,621,30
222290,654,30.400000000000002
222300,685,30.8
222310,716,31.200000000000003
222320,745,31.6
222330,774,32
222340,801,32.300000000000004
222350,827,32.7
222360,852,33.1
222370,875,33.4
222380,897,33.6
222390,917,33.9
222400,927,34.2
222410,945,34.5
222420,960,34.800000000000004
222430,975,35
222440,987,35.300000000000004
222450,998,35.5
222460,1008,35.7
222470,1015,35.9
222480,1021,36.2
222490,1025,36.300000000000004
222500,1027,36.5
222510,1027,36.6
222520,1026,36.800000000000004
222530,1023,36.9
222540,1018,37.1
222550,1011,37.2
222560,1005,37.300000000000004
222570,995,37.300000000000004
222580,993,37.4
222590,979,37.5
222600,964,37.6
222610,947,37.6
222620,929,37.6
222630,909,37.6
222640,890,37.6
222650,867,37.6
222660,842,37.6
222670,816,37.5
222680,789,37.4
222690,761,37.300000000000004
222700,732,37.2
222710,544,37.2
222720,518,37.1
222730,490,37.1
222740,408,37.1
222750,374,37.1
222760,395,37.1
222770,352,37.1
222780,324,36.2
222790,289,35.800000000000004
222800,261,35.4
222810,168,35.1
222820,206,34.7
222830,126,34.4
222840,142,34
222850,120,33.300000000000004
222860,99,32.6
222870,81,31.900000000000002
222880,64,31.1
222890,48,30.400000000000002
222900,34,29.700000000000003
222910,22,29.5
222920,11,29.3
222930,0,29.1
222940,0,28.900000000000002
222950,0,28.700000000000003
222960,0,28.6
222970,0,28.5
222980,0,28.400000000000002
222990,0,28.3
223000,0,28.3
223010,0,28.200000000000003
223020,0,28.1
223030,0,28
223040,0,27.900000000000002
223050,0,27.8
223060,0,27.6
223070,0,27.5
223080,0,27.400000000000002
223090,0,27.200000000000003
223100,0,27
223110,0,26.8
223120,0,26.700000000000003
223130,0,26.5
223140,0,26.3
223150,0,26.1
223160,0,25.900000000000002
223170,0,25.6
223180,0,25.400000000000002
223190,0,25.200000000000003
223200,0,25
223210,0,24.900000000000002
223220,0,24.700000000000003
223230,0,24.6
223240,0,24.400000000000002
223250,0,24.3
223260,0,24.1
223270,0,24
223280,0,23.900000000000002
223290,0,23.8
223300,0,23.700000000000003
223310,0,23.6
223320,0,23.400000000000002
223330,0,23.200000000000003
223340,0,23
223350,0,22.8
223360,0,22.6
223370,0,22.3
223380,0,22.1
223390,0,21.900000000000002
223400,0,21.700000000000003
223410,0,21.5
223420,0,21.400000000000002
223430,0,21.200000000000003
223440,0,21
223450,0,20.8
223460,0,20.700000000000003
223470,0,20.5
223480,0,20.400000000000002
223490,0,20.3
223500,0,20.1
223510,0,20.6
223520,0,21.1
223530,14,21.6
223540,31,22.1
223550,53,22.6
223560,79,23.1
223570,107,23.700000000000003
223580,138,24.200000000000003
223590,170,24.8
223600,204,25.3
223610,239,25.900000000000002
223620,274,26.400000000000002
223630,309,26.900000000000002
223640,345,27.400000000000002
223650,381,27.900000000000002
223660,417,28.5
223670,452,29
223680,488,29.5
223690,523,29.900000000000002
223700,557,30.400000000000002
223710,591,30.900000000000002
223720,624,31.400000000000002
223730,656,31.8
223740,688,32.300000000000004
223750,718,32.7
223760,748,33.1
223770,776,33.5
223780,803,33.9
223790,829,34.300000000000004
223800,854,34.7
223810,877,35
223820,899,35.300000000000004
223830,919,35.6
223840,943,35.9
223850,960,36.2
223860,976,36.5
223870,990,36.800000000000004
223880,1002,37
223890,1013,37.2
223900,1022,37.4
223910,1029,37.6
223920,1035,37.9
223930,1039,38
223940,1044,38.1
223950,1044,38.300000000000004
223960,1042,38.400000000000006
223970,1039,38.5
223980,1034,38.7
223990,1027,38.800000000000004
224000,1019,38.800000000000004
224010,1009,38.900000000000006
224020,996,39
224030,982,39.1
224040,967,39.2
224050,950,39.2
224060,934,39.2
224070,914,39.2
224080,893,39.2
224090,870,39.2
224100,845,39.2
224110,820,39.1
224120,793,39.1
224130,765,39
224140,735,38.900000000000006
224150,705,38.800000000000004
224160,674,38.7
224170,642,38.7
224180,609,38.7
224190,575,38.7
224200,541,38.7
224210,506,38.7
224220,472,37.800000000000004
224230,436,37.4
224240,399,37.1
224250,363,36.800000000000004
224260,327,36.4
224270,291,36.1
224280,255,35.800000000000004
224290,220,34.9
224300,186,34.1
224310,152,33.300000000000004
224320,120,32.5
224330,90,31.700000000000003
224340,63,30.8
224350,39,30.5
224360,19,30.3
224370,0,30
224380,0,29.700000000000003
224390,0,29.400000000000002
224400,0,29.1
224410,0,28.900000000000002
224420,0,28.8
224430,0,28.6
224440,0,28.400000000000002
224450,0,28.3
224460,0,28.1
224470,0,27.8
224480,0,27.6
224490,0,27.3
224500,0,27
224510,0,26.8
224520,0,26.5
224530,0,26.200000000000003
224540,0,26
224550,0,25.700000000000003
224560,0,25.400000000000002
224570,0,25.200000000000003
224580,0,24.900000000000002
224590,0,24.700000000000003
224600,0,24.6
224610,0,24.400000000000002
224620,0,24.200000000000003
224630,0,24.1
224640,0,23.900000000000002
224650,0,23.8
224660,0,23.8
224670,0,23.700000000000003
224680,0,23.6
224690,0,23.6
224700,0,23.5
224710,0,23.5
224720,0,23.5
224730,0,23.6
224740,0,23.6
224750,0,23.6
224760,0,23.6
224770,0,23.6
224780,0,23.6
224790,0,23.6
224800,0,23.6
224810,0,23.6
224820,0,23.6
224830,0,23.5
224840,0,23.5
224850,0,23.400000000000002
224860,0,23.400000000000002
224870,0,23.3
224880,0,23.3
224890,0,23.1
224900,0,22.900000000000002
224910,0,22.700000000000003
224920,0,22.5
224930,0,22.3
224940,0,22.1
224950,0,22.400000000000002
224960,0,22.8
224970,14,23.1
224980,31,23.400000000000002
224990,53,23.8
225000,79,24.1
225010,108,24.700000000000003
225020,139,25.3
225030,171,25.900000000000002
225040,205,26.5
225050,239,27.1
225060,274,27.700000000000003
225070,310,28.200000000000003
225080,346,28.700000000000003
225090,382,29.200000000000003
225100,418,29.8
225110,454,30.3
225120,489,30.8
225130,524,31.200000000000003
225140,558,31.700000000000003
225150,592,32.1
225160,626,32.5
225170,658,33
225180,690,33.4
225190,720,33.7
225200,750,34.1
225210,778,34.4
225220,806,34.800000000000004
225230,831,35.2
225240,856,35.5
225250,879,35.800000000000004
225260,901,36.1
225270,921,36.4
225280,938,36.6
225290,956,36.9
225300,969,37.2
225310,983,37.4
225320,995,37.6
225330,1006,37.800000000000004
225340,1015,38.1
225350,1022,38.300000000000004
225360,1028,38.5
225370,1032,38.6
225380,1034,38.7
225390,1034,38.900000000000006
225400,1033,39
225410,1030,39.1
225420,1025,39.300000000000004
225430,1018,39.300000000000004
225440,1009,39.400000000000006
225450,999,39.400000000000006
225460,992,39.5
225470,979,39.6
225480,963,39.6
225490,947,39.6
225500,928,39.6
225510,908,39.6
225520,887,39.5
225530,864,39.5
225540,840,39.5
225550,814,39.400000000000006
225560,788,39.300000000000004
225570,760,39.2
225580,730,39.1
225590,700,39
225600,669,38.900000000000006
225610,637,38.900000000000006
225620,604,38.900000000000006
225630,570,38.900000000000006
225640,536,38.900000000000006
225650,502,38.900000000000006
225660,464,37.800000000000004
225670,428,37.5
225680,393,37.2
225690,166,36.9
225700,146,36.6
225710,127,36.300000000000004
225720,108,36
225730,119,35.300000000000004
225740,99,34.5
225750,81,33.7
225760,64,33
225770,34,32.2
225780,35,31.5
225790,23,31.200000000000003
225800,12,30.900000000000002
225810,0,30.6
225820,0,30.400000000000002
225830,0,30.1
225840,0,29.8
